2004/12/25 10:04:11.505 4831	666	230.461	55.311	46.092	41.483	41.483	41.483	41.483	691.383	691.383	115.230
2004/12/25 10:04:25.084 4831	666	231.463	55.551	46.293	41.663	41.663	41.663	41.663	694.389	694.389	115.731
2004/12/25 10:04:38.663 4831	666	232.465	55.792	46.493	41.844	41.844	41.844	41.844	697.395	697.395	116.232
2004/12/25 10:04:52.242 4831	666	233.467	56.032	46.693	42.024	42.024	42.024	42.024	700.401	700.401	116.733
2004/12/25 10:05:05.821 4831	666	234.469	56.273	46.894	42.204	42.204	42.204	42.204	703.407	703.407	117.234
2004/12/25 10:05:19.400 4831	666	235.471	56.513	47.094	42.385	42.385	42.385	42.385	706.413	706.413	117.735
2004/12/25 10:05:32.979 4831	666	236.473	56.754	47.295	42.565	42.565	42.565	42.565	709.419	709.419	118.236
2004/12/25 10:05:46.558 4831	666	237.475	56.994	47.495	42.745	42.745	42.745	42.745	712.425	712.425	118.737
2004/12/25 10:06:00.137 4831	666	238.477	57.234	47.695	42.926	42.926	42.926	42.926	715.431	715.431	119.238
2004/12/25 10:06:13.716 4831	666	239.479	57.475	47.896	43.106	43.106	43.106	43.106	718.437	718.437	119.739
2004/12/25 10:06:27.295 4831	666	240.481	57.715	48.096	43.287	43.287	43.287	43.287	721.443	721.443	120.240
2004/12/25 10:06:40.874 4831	666	241.483	57.956	48.297	43.467	43.467	43.467	43.467	724.449	724.449	120.741
2004/12/25 10:06:54.453 4831	666	242.485	58.196	48.497	43.647	43.647	43.647	43.647	727.455	727.455	121.242
2004/12/25 10:07:08.032 4831	666	243.487	58.437	48.697	43.828	43.828	43.828	43.828	730.461	730.461	121.743
2004/12/25 10:07:21.611 4831	666	244.489	58.677	48.898	44.008	44.008	44.008	44.008	733.467	733.467	122.244
2004/12/25 10:07:35.190 4831	666	245.491	58.918	49.098	44.188	44.188	44.188	44.188	736.473	736.473	122.745
2004/12/25 10:07:48.769 4831	666	246.493	59.158	49.299	44.369	44.369	44.369	44.369	739.479	739.479	123.246
2004/12/25 10:08:02.348 4831	666	247.495	59.399	49.499	44.549	44.549	44.549	44.549	742.485	742.485	123.747
2004/12/25 10:08:15.927 4831	666	248.497	59.639	49.699	44.729	44.729	44.729	44.729	745.491	745.491	124.248
2004/12/25 10:08:29.506 4831	666	249.499	59.880	49.900	44.910	44.910	44.910	44.910	748.497	748.497	124.749
2004/12/25 10:08:43.085 [dosta:DLOGP1]:File 20041225.dosta4.log, Meta 2 of 2, Sensor 250, Garbled 0
2004/12/25 10:08:56.664 [dosta:DLOGP2]:Generated by Steve Myerson
2004/12/25 10:09:10.243 [dosta:DLOGP3]:Idle state, without initialize
2004/12/25 10:09:23.822 [dosta:DLOGP4]:Instrument Started on second attempt [Power On]
2004/12/25 10:09:37.401 4831	666	250.501	60.120	50.100	45.090	45.090	45.090	45.090	751.503	751.503	125.251
2004/12/25 10:09:50.980 4831	666	251.503	60.361	50.301	45.271	45.271	45.271	45.271	754.509	754.509	125.752
2004/12/25 10:10:04.559 4831	666	252.505	60.601	50.501	45.451	45.451	45.451	45.451	757.515	757.515	126.253
2004/12/25 10:10:18.138 4831	666	253.507	60.842	50.701	45.631	45.631	45.631	45.631	760.521	760.521	126.754
2004/12/25 10:10:31.717 4831	666	254.509	61.082	50.902	45.812	45.812	45.812	45.812	763.527	763.527	127.255
2004/12/25 10:10:45.296 4831	666	255.511	61.323	51.102	45.992	45.992	45.992	45.992	766.533	766.533	127.756
2004/12/25 10:10:58.875 4831	666	256.513	61.563	51.303	46.172	46.172	46.172	46.172	769.539	769.539	128.257
2004/12/25 10:11:12.454 4831	666	257.515	61.804	51.503	46.353	46.353	46.353	46.353	772.545	772.545	128.758
2004/12/25 10:11:26.033 4831	666	258.517	62.044	51.703	46.533	46.533	46.533	46.533	775.551	775.551	129.259
2004/12/25 10:11:39.612 4831	666	259.519	62.285	51.904	46.713	46.713	46.713	46.713	778.557	778.557	129.760
2004/12/25 10:11:53.191 4831	666	260.521	62.525	52.104	46.894	46.894	46.894	46.894	781.563	781.563	130.261
2004/12/25 10:12:06.770 4831	666	261.523	62.766	52.305	47.074	47.074	47.074	47.074	784.569	784.569	130.762
2004/12/25 10:12:20.349 4831	666	262.525	63.006	52.505	47.255	47.255	47.255	47.255	787.575	787.575	131.263
2004/12/25 10:12:33.928 4831	666	263.527	63.246	52.705	47.435	47.435	47.435	47.435	790.581	790.581	131.764
2004/12/25 10:12:47.507 4831	666	264.529	63.487	52.906	47.615	47.615	47.615	47.615	793.587	793.587	132.265
2004/12/25 10:13:01.086 4831	666	265.531	63.727	53.106	47.796	47.796	47.796	47.796	796.593	796.593	132.766
2004/12/25 10:13:14.665 4831	666	266.533	63.968	53.307	47.976	47.976	47.976	47.976	799.599	799.599	133.267
2004/12/25 10:13:28.244 4831	666	267.535	64.208	53.507	48.156	48.156	48.156	48.156	802.605	802.605	133.768
2004/12/25 10:13:41.823 4831	666	268.537	64.449	53.707	48.337	48.337	48.337	48.337	805.611	805.611	134.269
2004/12/25 10:13:55.402 4831	666	269.539	64.689	53.908	48.517	48.517	48.517	48.517	808.617	808.617	134.770
2004/12/25 10:14:08.981 4831	666	270.541	64.930	54.108	48.697	48.697	48.697	48.697	811.623	811.623	135.271
2004/12/25 10:14:22.560 4831	666	271.543	65.170	54.309	48.878	48.878	48.878	48.878	814.629	814.629	135.772
2004/12/25 10:14:36.139 4831	666	272.545	65.411	54.509	49.058	49.058	49.058	49.058	817.635	817.635	136.273
2004/12/25 10:14:49.718 4831	666	273.547	65.651	54.709	49.238	49.238	49.238	49.238	820.641	820.641	136.774
2004/12/25 10:15:03.297 4831	666	274.549	65.892	54.910	49.419	49.419	49.419	49.419	823.647	823.647	137.275
2004/12/25 10:15:16.876 4831	666	275.551	66.132	55.110	49.599	49.599	49.599	49.599	826.653	826.653	137.776
2004/12/25 10:15:30.455 4831	666	276.553	66.373	55.311	49.780	49.780	49.780	49.780	829.659	829.659	138.277
2004/12/25 10:15:44.034 4831	666	277.555	66.613	55.511	49.960	49.960	49.960	49.960	832.665	832.665	138.778
2004/12/25 10:15:57.613 4831	666	278.557	66.854	55.711	50.140	50.140	50.140	50.140	835.671	835.671	139.279
2004/12/25 10:16:11.192 4831	666	279.559	67.094	55.912	50.321	50.321	50.321	50.321	838.677	838.677	139.780
2004/12/25 10:16:24.771 4831	666	280.561	67.335	56.112	50.501	50.501	50.501	50.501	841.683	841.683	140.281
2004/12/25 10:16:38.350 4831	666	281.563	67.575	56.313	50.681	50.681	50.681	50.681	844.689	844.689	140.782
2004/12/25 10:16:51.929 4831	666	282.565	67.816	56.513	50.862	50.862	50.862	50.862	847.695	847.695	141.283
2004/12/25 10:17:05.508 4831	666	283.567	68.056	56.713	51.042	51.042	51.042	51.042	850.701	850.701	141.784
2004/12/25 10:17:19.087 4831	666	284.569	68.297	56.914	51.222	51.222	51.222	51.222	853.707	853.707	142.285
2004/12/25 10:17:32.666 4831	666	285.571	68.537	57.114	51.403	51.403	51.403	51.403	856.713	856.713	142.786
2004/12/25 10:17:46.245 4831	666	286.573	68.778	57.315	51.583	51.583	51.583	51.583	859.719	859.719	143.287
2004/12/25 10:17:59.824 4831	666	287.575	69.018	57.515	51.764	51.764	51.764	51.764	862.725	862.725	143.788
2004/12/25 10:18:13.403 4831	666	288.577	69.259	57.715	51.944	51.944	51.944	51.944	865.731	865.731	144.289
2004/12/25 10:18:26.982 4831	666	289.579	69.499	57.916	52.124	52.124	52.124	52.124	868.737	868.737	144.790
2004/12/25 10:18:40.561 4831	666	290.581	69.739	58.116	52.305	52.305	52.305	52.305	871.743	871.743	145.291
2004/12/25 10:18:54.140 4831	666	291.583	69.980	58.317	52.485	52.485	52.485	52.485	874.749	874.749	145.792
2004/12/25 10:19:07.719 4831	666	292.585	70.220	58.517	52.665	52.665	52.665	52.665	877.756	877.756	146.293
2004/12/25 10:19:21.298 4831	666	293.587	70.461	58.717	52.846	52.846	52.846	52.846	880.762	880.762	146.794
2004/12/25 10:19:34.877 4831	666	294.589	70.701	58.918	53.026	53.026	53.026	53.026	883.768	883.768	147.295
2004/12/25 10:19:48.456 4831	666	295.591	70.942	59.118	53.206	53.206	53.206	53.206	886.774	886.774	147.796
2004/12/25 10:20:02.035 4831	666	296.593	71.182	59.319	53.387	53.387	53.387	53.387	889.780	889.780	148.297
2004/12/25 10:20:15.614 4831	666	297.595	71.423	59.519	53.567	53.567	53.567	53.567	892.786	892.786	148.798
2004/12/25 10:20:29.193 4831	666	298.597	71.663	59.719	53.747	53.747	53.747	53.747	895.792	895.792	149.299
2004/12/25 10:20:42.772 4831	666	299.599	71.904	59.920	53.928	53.928	53.928	53.928	898.798	898.798	149.800
2004/12/25 10:20:56.351 4831	666	300.601	72.144	60.120	54.108	54.108	54.108	54.108	901.804	901.804	150.301
2004/12/25 10:21:09.930 4831	666	301.603	72.385	60.321	54.289	54.289	54.289	54.289	904.810	904.810	150.802
2004/12/25 10:21:23.509 4831	666	302.605	72.625	60.521	54.469	54.469	54.469	54.469	907.816	907.816	151.303
2004/12/25 10:21:37.088 4831	666	303.607	72.866	60.721	54.649	54.649	54.649	54.649	910.822	910.822	151.804
2004/12/25 10:21:50.667 4831	666	304.609	73.106	60.922	54.830	54.830	54.830	54.830	913.828	913.828	152.305
2004/12/25 10:22:04.246 4831	666	305.611	73.347	61.122	55.010	55.010	55.010	55.010	916.834	916.834	152.806
2004/12/25 10:22:17.825 4831	666	306.613	73.587	61.323	55.190	55.190	55.190	55.190	919.840	919.840	153.307
2004/12/25 10:22:31.404 4831	666	307.615	73.828	61.523	55.371	55.371	55.371	55.371	922.846	922.846	153.808
2004/12/25 10:22:44.983 4831	666	308.617	74.068	61.723	55.551	55.551	55.551	55.551	925.852	925.852	154.309
2004/12/25 10:22:58.562 4831	666	309.619	74.309	61.924	55.731	55.731	55.731	55.731	928.858	928.858	154.810
2004/12/25 10:23:12.141 4831	666	310.621	74.549	62.124	55.912	55.912	55.912	55.912	931.864	931.864	155.311
2004/12/25 10:23:25.720 4831	666	311.623	74.790	62.325	56.092	56.092	56.092	56.092	934.870	934.870	155.812
2004/12/25 10:23:39.299 4831	666	312.625	75.030	62.525	56.273	56.273	56.273	56.273	937.876	937.876	156.313
2004/12/25 10:23:52.878 4831	666	313.627	75.271	62.725	56.453	56.453	56.453	56.453	940.882	940.882	156.814
2004/12/25 10:24:06.457 4831	666	314.629	75.511	62.926	56.633	56.633	56.633	56.633	943.888	943.888	157.315
2004/12/25 10:24:20.036 4831	666	315.631	75.752	63.126	56.814	56.814	56.814	56.814	946.894	946.894	157.816
2004/12/25 10:24:33.615 4831	666	316.633	75.992	63.327	56.994	56.994	56.994	56.994	949.900	949.900	158.317
2004/12/25 10:24:47.194 4831	666	317.635	76.232	63.527	57.174	57.174	57.174	57.174	952.906	952.906	158.818
2004/12/25 10:25:00.773 4831	666	318.637	76.473	63.727	57.355	57.355	57.355	57.355	955.912	955.912	159.319
2004/12/25 10:25:14.352 4831	666	319.639	76.713	63.928	57.535	57.535	57.535	57.535	958.918	958.918	159.820
2004/12/25 10:25:27.931 4831	666	320.641	76.954	64.128	57.715	57.715	57.715	57.715	961.924	961.924	160.321
2004/12/25 10:25:41.510 4831	666	321.643	77.194	64.329	57.896	57.896	57.896	57.896	964.930	964.930	160.822
2004/12/25 10:25:55.089 4831	666	322.645	77.435	64.529	58.076	58.076	58.076	58.076	967.936	967.936	161.323
2004/12/25 10:26:08.668 4831	666	323.647	77.675	64.729	58.257	58.257	58.257	58.257	970.942	970.942	161.824
2004/12/25 10:26:22.247 4831	666	324.649	77.916	64.930	58.437	58.437	58.437	58.437	973.948	973.948	162.325
2004/12/25 10:26:35.826 4831	666	325.651	78.156	65.130	58.617	58.617	58.617	58.617	976.954	976.954	162.826
2004/12/25 10:26:49.405 4831	666	326.653	78.397	65.331	58.798	58.798	58.798	58.798	979.960	979.960	163.327
2004/12/25 10:27:02.984 4831	666	327.655	78.637	65.531	58.978	58.978	58.978	58.978	982.966	982.966	163.828
2004/12/25 10:27:16.563 4831	666	328.657	78.878	65.731	59.158	59.158	59.158	59.158	985.972	985.972	164.329
2004/12/25 10:27:30.142 4831	666	329.659	79.118	65.932	59.339	59.339	59.339	59.339	988.978	988.978	164.830
2004/12/25 10:27:43.721 4831	666	330.661	79.359	66.132	59.519	59.519	59.519	59.519	991.984	991.984	165.331
2004/12/25 10:27:57.300 4831	666	331.663	79.599	66.333	59.699	59.699	59.699	59.699	994.990	994.990	165.832
2004/12/25 10:28:10.879 4831	666	332.665	79.840	66.533	59.880	59.880	59.880	59.880	997.996	997.996	166.333
2004/12/25 10:28:24.458 4831	666	333.667	80.080	66.733	60.060	60.060	60.060	60.060	1001.002	1001.002	166.834
2004/12/25 10:28:38.037 4831	666	334.669	80.321	66.934	60.240	60.240	60.240	60.240	1004.008	1004.008	167.335
2004/12/25 10:28:51.616 4831	666	335.671	80.561	67.134	60.421	60.421	60.421	60.421	1007.014	1007.014	167.836
2004/12/25 10:29:05.195 4831	666	336.673	80.802	67.335	60.601	60.601	60.601	60.601	1010.020	1010.020	168.337
2004/12/25 10:29:18.774 4831	666	337.675	81.042	67.535	60.782	60.782	60.782	60.782	1013.026	1013.026	168.838
2004/12/25 10:29:32.353 4831	666	338.677	81.283	67.735	60.962	60.962	60.962	60.962	1016.032	1016.032	169.339
2004/12/25 10:29:45.932 4831	666	339.679	81.523	67.936	61.142	61.142	61.142	61.142	1019.038	1019.038	169.840
2004/12/25 10:29:59.511 4831	666	340.681	81.764	68.136	61.323	61.323	61.323	61.323	1022.044	1022.044	170.341
2004/12/25 10:30:13.090 4831	666	341.683	82.004	68.337	61.503	61.503	61.503	61.503	1025.050	1025.050	170.842
2004/12/25 10:30:26.669 4831	666	342.685	82.244	68.537	61.683	61.683	61.683	61.683	1028.056	1028.056	171.343
2004/12/25 10:30:40.248 4831	666	343.687	82.485	68.737	61.864	61.864	61.864	61.864	1031.062	1031.062	171.844
2004/12/25 10:30:53.827 4831	666	344.689	82.725	68.938	62.044	62.044	62.044	62.044	1034.068	1034.068	172.345
2004/12/25 10:31:07.406 4831	666	345.691	82.966	69.138	62.224	62.224	62.224	62.224	1037.074	1037.074	172.846
2004/12/25 10:31:20.985 4831	666	346.693	83.206	69.339	62.405	62.405	62.405	62.405	1040.080	1040.080	173.347
2004/12/25 10:31:34.564 4831	666	347.695	83.447	69.539	62.585	62.585	62.585	62.585	1043.086	1043.086	173.848
2004/12/25 10:31:48.143 4831	666	348.697	83.687	69.739	62.766	62.766	62.766	62.766	1046.092	1046.092	174.349
2004/12/25 10:32:01.722 4831	666	349.699	83.928	69.940	62.946	62.946	62.946	62.946	1049.098	1049.098	174.850
2004/12/25 10:32:15.301 4831	666	350.701	84.168	70.140	63.126	63.126	63.126	63.126	1052.104	1052.104	175.351
2004/12/25 10:32:28.880 4831	666	351.703	84.409	70.341	63.307	63.307	63.307	63.307	1055.110	1055.110	175.852
2004/12/25 10:32:42.459 4831	666	352.705	84.649	70.541	63.487	63.487	63.487	63.487	1058.116	1058.116	176.353
2004/12/25 10:32:56.038 4831	666	353.707	84.890	70.741	63.667	63.667	63.667	63.667	1061.122	1061.122	176.854
2004/12/25 10:33:09.617 4831	666	354.709	85.130	70.942	63.848	63.848	63.848	63.848	1064.128	1064.128	177.355
2004/12/25 10:33:23.196 4831	666	355.711	85.371	71.142	64.028	64.028	64.028	64.028	1067.134	1067.134	177.856
2004/12/25 10:33:36.775 4831	666	356.713	85.611	71.343	64.208	64.208	64.208	64.208	1070.140	1070.140	178.357
2004/12/25 10:33:50.354 4831	666	357.715	85.852	71.543	64.389	64.389	64.389	64.389	1073.146	1073.146	178.858
2004/12/25 10:34:03.933 4831	666	358.717	86.092	71.743	64.569	64.569	64.569	64.569	1076.152	1076.152	179.359
2004/12/25 10:34:17.512 4831	666	359.719	86.333	71.944	64.749	64.749	64.749	64.749	1079.158	1079.158	179.860
2004/12/25 10:34:31.091 4831	666	360.721	86.573	72.144	64.930	64.930	64.930	64.930	1082.164	1082.164	180.361
2004/12/25 10:34:44.670 4831	666	361.723	86.814	72.345	65.110	65.110	65.110	65.110	1085.170	1085.170	180.862
2004/12/25 10:34:58.249 4831	666	362.725	87.054	72.545	65.291	65.291	65.291	65.291	1088.176	1088.176	181.363
2004/12/25 10:35:11.828 4831	666	363.727	87.295	72.745	65.471	65.471	65.471	65.471	1091.182	1091.182	181.864
2004/12/25 10:35:25.407 4831	666	364.729	87.535	72.946	65.651	65.651	65.651	65.651	1094.188	1094.188	182.365
2004/12/25 10:35:38.986 4831	666	365.731	87.776	73.146	65.832	65.832	65.832	65.832	1097.194	1097.194	182.866
2004/12/25 10:35:52.565 4831	666	366.733	88.016	73.347	66.012	66.012	66.012	66.012	1100.200	1100.200	183.367
2004/12/25 10:36:06.144 4831	666	367.735	88.257	73.547	66.192	66.192	66.192	66.192	1103.206	1103.206	183.868
2004/12/25 10:36:19.723 4831	666	368.737	88.497	73.747	66.373	66.373	66.373	66.373	1106.212	1106.212	184.369
2004/12/25 10:36:33.302 4831	666	369.739	88.737	73.948	66.553	66.553	66.553	66.553	1109.218	1109.218	184.870
2004/12/25 10:36:46.881 4831	666	370.741	88.978	74.148	66.733	66.733	66.733	66.733	1112.224	1112.224	185.371
2004/12/25 10:37:00.460 4831	666	371.743	89.218	74.349	66.914	66.914	66.914	66.914	1115.230	1115.230	185.872
2004/12/25 10:37:14.039 4831	666	372.745	89.459	74.549	67.094	67.094	67.094	67.094	1118.236	1118.236	186.373
2004/12/25 10:37:27.618 4831	666	373.747	89.699	74.749	67.275	67.275	67.275	67.275	1121.242	1121.242	186.874
2004/12/25 10:37:41.197 4831	666	374.749	89.940	74.950	67.455	67.455	67.455	67.455	1124.248	1124.248	187.375
2004/12/25 10:37:54.776 4831	666	375.752	90.180	75.150	67.635	67.635	67.635	67.635	1127.255	1127.255	187.876
2004/12/25 10:38:08.355 4831	666	376.754	90.421	75.351	67.816	67.816	67.816	67.816	1130.261	1130.261	188.377
2004/12/25 10:38:21.934 4831	666	377.756	90.661	75.551	67.996	67.996	67.996	67.996	1133.267	1133.267	188.878
2004/12/25 10:38:35.513 4831	666	378.758	90.902	75.752	68.176	68.176	68.176	68.176	1136.273	1136.273	189.379
2004/12/25 10:38:49.092 4831	666	379.760	91.142	75.952	68.357	68.357	68.357	68.357	1139.279	1139.279	189.880
2004/12/25 10:39:02.671 4831	666	380.762	91.383	76.152	68.537	68.537	68.537	68.537	1142.285	1142.285	190.381
2004/12/25 10:39:16.250 4831	666	381.764	91.623	76.353	68.717	68.717	68.717	68.717	1145.291	1145.291	190.882
2004/12/25 10:39:29.829 4831	666	382.766	91.864	76.553	68.898	68.898	68.898	68.898	1148.297	1148.297	191.383
2004/12/25 10:39:43.408 4831	666	383.768	92.104	76.754	69.078	69.078	69.078	69.078	1151.303	1151.303	191.884
2004/12/25 10:39:56.987 4831	666	384.770	92.345	76.954	69.259	69.259	69.259	69.259	1154.309	1154.309	192.385
2004/12/25 10:40:10.566 4831	666	385.772	92.585	77.154	69.439	69.439	69.439	69.439	1157.315	1157.315	192.886
2004/12/25 10:40:24.145 4831	666	386.774	92.826	77.355	69.619	69.619	69.619	69.619	1160.321	1160.321	193.387
2004/12/25 10:40:37.724 4831	666	387.776	93.066	77.555	69.800	69.800	69.800	69.800	1163.327	1163.327	193.888
2004/12/25 10:40:51.303 4831	666	388.778	93.307	77.756	69.980	69.980	69.980	69.980	1166.333	1166.333	194.389
2004/12/25 10:41:04.882 4831	666	389.780	93.547	77.956	70.160	70.160	70.160	70.160	1169.339	1169.339	194.890
2004/12/25 10:41:18.461 4831	666	390.782	93.788	78.156	70.341	70.341	70.341	70.341	1172.345	1172.345	195.391
2004/12/25 10:41:32.040 4831	666	391.784	94.028	78.357	70.521	70.521	70.521	70.521	1175.351	1175.351	195.892
2004/12/25 10:41:45.619 4831	666	392.786	94.269	78.557	70.701	70.701	70.701	70.701	1178.357	1178.357	196.393
2004/12/25 10:41:59.198 4831	666	393.788	94.509	78.758	70.882	70.882	70.882	70.882	1181.363	1181.363	196.894
2004/12/25 10:42:12.777 4831	666	394.790	94.749	78.958	71.062	71.062	71.062	71.062	1184.369	1184.369	197.395
2004/12/25 10:42:26.356 4831	666	395.792	94.990	79.158	71.242	71.242	71.242	71.242	1187.375	1187.375	197.896
2004/12/25 10:42:39.935 4831	666	396.794	95.230	79.359	71.423	71.423	71.423	71.423	1190.381	1190.381	198.397
2004/12/25 10:42:53.514 4831	666	397.796	95.471	79.559	71.603	71.603	71.603	71.603	1193.387	1193.387	198.898
2004/12/25 10:43:07.093 4831	666	398.798	95.711	79.760	71.784	71.784	71.784	71.784	1196.393	1196.393	199.399
2004/12/25 10:43:20.672 4831	666	399.800	95.952	79.960	71.964	71.964	71.964	71.964	1199.399	1199.399	199.900
2004/12/25 10:43:34.251 4831	666	400.802	96.192	80.160	72.144	72.144	72.144	72.144	1202.405	1202.405	200.401
2004/12/25 10:43:47.830 4831	666	401.804	96.433	80.361	72.325	72.325	72.325	72.325	1205.411	1205.411	200.902
2004/12/25 10:44:01.409 4831	666	402.806	96.673	80.561	72.505	72.505	72.505	72.505	1208.417	1208.417	201.403
2004/12/25 10:44:14.988 4831	666	403.808	96.914	80.762	72.685	72.685	72.685	72.685	1211.423	1211.423	201.904
2004/12/25 10:44:28.567 4831	666	404.810	97.154	80.962	72.866	72.866	72.866	72.866	1214.429	1214.429	202.405
2004/12/25 10:44:42.146 4831	666	405.812	97.395	81.162	73.046	73.046	73.046	73.046	1217.435	1217.435	202.906
2004/12/25 10:44:55.725 4831	666	406.814	97.635	81.363	73.226	73.226	73.226	73.226	1220.441	1220.441	203.407
2004/12/25 10:45:09.304 4831	666	407.816	97.876	81.563	73.407	73.407	73.407	73.407	1223.447	1223.447	203.908
2004/12/25 10:45:22.883 4831	666	408.818	98.116	81.764	73.587	73.587	73.587	73.587	1226.453	1226.453	204.409
2004/12/25 10:45:36.462 4831	666	409.820	98.357	81.964	73.768	73.768	73.768	73.768	1229.459	1229.459	204.910
2004/12/25 10:45:50.041 4831	666	410.822	98.597	82.164	73.948	73.948	73.948	73.948	1232.465	1232.465	205.411
2004/12/25 10:46:03.620 4831	666	411.824	98.838	82.365	74.128	74.128	74.128	74.128	1235.471	1235.471	205.912
2004/12/25 10:46:17.199 4831	666	412.826	99.078	82.565	74.309	74.309	74.309	74.309	1238.477	1238.477	206.413
2004/12/25 10:46:30.778 4831	666	413.828	99.319	82.766	74.489	74.489	74.489	74.489	1241.483	1241.483	206.914
2004/12/25 10:46:44.357 4831	666	414.830	99.559	82.966	74.669	74.669	74.669	74.669	1244.489	1244.489	207.415
2004/12/25 10:46:57.936 4831	666	415.832	99.800	83.166	74.850	74.850	74.850	74.850	1247.495	1247.495	207.916
2004/12/25 10:47:11.515 4831	666	416.834	100.040	83.367	75.030	75.030	75.030	75.030	1250.501	1250.501	208.417
2004/12/25 10:47:25.094 4831	666	417.836	100.281	83.567	75.210	75.210	75.210	75.210	1253.507	1253.507	208.918
2004/12/25 10:47:38.673 4831	666	418.838	100.521	83.768	75.391	75.391	75.391	75.391	1256.513	1256.513	209.419
2004/12/25 10:47:52.252 4831	666	419.840	100.762	83.968	75.571	75.571	75.571	75.571	1259.519	1259.519	209.920
2004/12/25 10:48:05.831 4831	666	420.842	101.002	84.168	75.752	75.752	75.752	75.752	1262.525	1262.525	210.421
2004/12/25 10:48:19.410 4831	666	421.844	101.242	84.369	75.932	75.932	75.932	75.932	1265.531	1265.531	210.922
2004/12/25 10:48:32.989 4831	666	422.846	101.483	84.569	76.112	76.112	76.112	76.112	1268.537	1268.537	211.423
2004/12/25 10:48:46.568 4831	666	423.848	101.723	84.770	76.293	76.293	76.293	76.293	1271.543	1271.543	211.924
2004/12/25 10:49:00.147 4831	666	424.850	101.964	84.970	76.473	76.473	76.473	76.473	1274.549	1274.549	212.425
2004/12/25 10:49:13.726 4831	666	425.852	102.204	85.170	76.653	76.653	76.653	76.653	1277.555	1277.555	212.926
2004/12/25 10:49:27.305 4831	666	426.854	102.445	85.371	76.834	76.834	76.834	76.834	1280.561	1280.561	213.427
2004/12/25 10:49:40.884 4831	666	427.856	102.685	85.571	77.014	77.014	77.014	77.014	1283.567	1283.567	213.928
2004/12/25 10:49:54.463 4831	666	428.858	102.926	85.772	77.194	77.194	77.194	77.194	1286.573	1286.573	214.429
2004/12/25 10:50:08.042 4831	666	429.860	103.166	85.972	77.375	77.375	77.375	77.375	1289.579	1289.579	214.930
2004/12/25 10:50:21.621 4831	666	430.862	103.407	86.172	77.555	77.555	77.555	77.555	1292.585	1292.585	215.431
2004/12/25 10:50:35.200 4831	666	431.864	103.647	86.373	77.735	77.735	77.735	77.735	1295.591	1295.591	215.932
2004/12/25 10:50:48.779 4831	666	432.866	103.888	86.573	77.916	77.916	77.916	77.916	1298.597	1298.597	216.433
2004/12/25 10:51:02.358 4831	666	433.868	104.128	86.774	78.096	78.096	78.096	78.096	1301.603	1301.603	216.934
2004/12/25 10:51:15.937 4831	666	434.870	104.369	86.974	78.277	78.277	78.277	78.277	1304.609	1304.609	217.435
2004/12/25 10:51:29.516 4831	666	435.872	104.609	87.174	78.457	78.457	78.457	78.457	1307.615	1307.615	217.936
2004/12/25 10:51:43.095 4831	666	436.874	104.850	87.375	78.637	78.637	78.637	78.637	1310.621	1310.621	218.437
2004/12/25 10:51:56.674 4831	666	437.876	105.090	87.575	78.818	78.818	78.818	78.818	1313.627	1313.627	218.938
2004/12/25 10:52:10.253 4831	666	438.878	105.331	87.776	78.998	78.998	78.998	78.998	1316.633	1316.633	219.439
2004/12/25 10:52:23.832 4831	666	439.880	105.571	87.976	79.178	79.178	79.178	79.178	1319.639	1319.639	219.940
2004/12/25 10:52:37.411 4831	666	440.882	105.812	88.176	79.359	79.359	79.359	79.359	1322.645	1322.645	220.441
2004/12/25 10:52:50.990 4831	666	441.884	106.052	88.377	79.539	79.539	79.539	79.539	1325.651	1325.651	220.942
2004/12/25 10:53:04.569 4831	666	442.886	106.293	88.577	79.719	79.719	79.719	79.719	1328.657	1328.657	221.443
2004/12/25 10:53:18.148 4831	666	443.888	106.533	88.778	79.900	79.900	79.900	79.900	1331.663	1331.663	221.944
2004/12/25 10:53:31.727 4831	666	444.890	106.774	88.978	80.080	80.080	80.080	80.080	1334.669	1334.669	222.445
2004/12/25 10:53:45.306 4831	666	445.892	107.014	89.178	80.261	80.261	80.261	80.261	1337.675	1337.675	222.946
2004/12/25 10:53:58.885 4831	666	446.894	107.255	89.379	80.441	80.441	80.441	80.441	1340.681	1340.681	223.447
2004/12/25 10:54:12.464 4831	666	447.896	107.495	89.579	80.621	80.621	80.621	80.621	1343.687	1343.687	223.948
2004/12/25 10:54:26.043 4831	666	448.898	107.735	89.780	80.802	80.802	80.802	80.802	1346.693	1346.693	224.449
2004/12/25 10:54:39.622 4831	666	449.900	107.976	89.980	80.982	80.982	80.982	80.982	1349.699	1349.699	224.950
2004/12/25 10:54:53.201 4831	666	450.902	108.216	90.180	81.162	81.162	81.162	81.162	1352.705	1352.705	225.451
2004/12/25 10:55:06.780 4831	666	451.904	108.457	90.381	81.343	81.343	81.343	81.343	1355.711	1355.711	225.952
2004/12/25 10:55:20.359 4831	666	452.906	108.697	90.581	81.523	81.523	81.523	81.523	1358.717	1358.717	226.453
2004/12/25 10:55:33.938 4831	666	453.908	108.938	90.782	81.703	81.703	81.703	81.703	1361.723	1361.723	226.954
2004/12/25 10:55:47.517 4831	666	454.910	109.178	90.982	81.884	81.884	81.884	81.884	1364.729	1364.729	227.455
2004/12/25 10:56:01.096 4831	666	455.912	109.419	91.182	82.064	82.064	82.064	82.064	1367.735	1367.735	227.956
